,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Action,Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
23479,28668,8696,0,0,deny,60,60,0,1,0,1,0
23480,57774,445,0,0,drop,70,70,0,1,0,1,0
23481,57772,445,0,0,drop,70,70,0,1,0,1,0
23482,57767,445,0,0,drop,70,70,0,1,0,1,0
23483,53189,445,0,0,drop,66,66,0,1,0,1,0
23484,52779,445,0,0,drop,70,70,0,1,0,1,0
23485,45410,1,0,0,deny,62,62,0,1,0,1,0
23486,50321,40284,0,0,deny,348,348,0,1,0,1,0
23487,57763,445,0,0,drop,70,70,0,1,0,1,0
23488,34822,31573,0,0,deny,62,62,0,1,0,1,0
23489,57761,445,0,0,drop,70,70,0,1,0,1,0
23490,57758,445,0,0,drop,70,70,0,1,0,1,0
23491,57757,445,0,0,drop,70,70,0,1,0,1,0
23492,53183,445,0,0,drop,66,66,0,1,0,1,0
23493,26082,26296,0,0,deny,159,159,0,1,0,1,0
23494,27446,30188,0,0,deny,66,66,0,1,0,1,0
23495,53176,445,0,0,drop,66,66,0,1,0,1,0
23496,53179,445,0,0,drop,66,66,0,1,0,1,0
23497,53175,445,0,0,drop,66,66,0,1,0,1,0
23498,40547,24051,0,0,deny,74,74,0,1,0,1,0
23499,52772,445,0,0,drop,70,70,0,1,0,1,0
23500,53173,445,0,0,drop,66,66,0,1,0,1,0
23501,53172,445,0,0,drop,66,66,0,1,0,1,0
23502,53171,445,0,0,drop,66,66,0,1,0,1,0
23503,52769,445,0,0,drop,70,70,0,1,0,1,0
23504,58326,50584,0,0,deny,62,62,0,1,0,1,0
23505,53779,37965,0,0,deny,66,66,0,1,0,1,0
23506,56946,1,0,0,deny,66,66,0,1,0,1,0
23507,18357,51180,0,0,deny,62,62,0,1,0,1,0
23508,57755,445,0,0,drop,70,70,0,1,0,1,0
23509,57753,445,0,0,drop,70,70,0,1,0,1,0
23510,57752,445,0,0,drop,70,70,0,1,0,1,0
23511,52765,445,0,0,drop,70,70,0,1,0,1,0
23512,53169,445,0,0,drop,66,66,0,1,0,1,0
23513,52764,445,0,0,drop,70,70,0,1,0,1,0
23514,57748,445,0,0,drop,70,70,0,1,0,1,0
23515,0,0,0,0,deny,70,70,0,1,0,1,0
23516,53164,445,0,0,drop,66,66,0,1,0,1,0
23517,46093,32661,0,0,deny,74,74,0,1,0,1,0
23518,64324,37807,0,0,deny,62,62,0,1,0,1,0
23519,65153,38303,0,0,deny,66,66,0,1,0,1,0
23520,53163,445,0,0,drop,66,66,0,1,0,1,0
23521,53161,445,0,0,drop,66,66,0,1,0,1,0
23522,53159,445,0,0,drop,66,66,0,1,0,1,0
23523,48676,53395,0,0,deny,60,60,0,1,0,1,0
23524,52760,445,0,0,drop,70,70,0,1,0,1,0
23525,64889,26467,0,0,deny,66,66,0,1,0,1,0
23526,1660,8696,0,0,deny,62,62,0,1,0,1,0
23527,60550,50584,0,0,deny,62,62,0,1,0,1,0
23528,52758,445,0,0,drop,70,70,0,1,0,1,0
23529,1040,6004,0,0,deny,72,72,0,1,0,1,0
23530,57741,445,0,0,drop,70,70,0,1,0,1,0
23531,443,9986,0,0,deny,297,297,0,1,0,1,0
23532,12605,57470,0,0,deny,62,62,0,1,0,1,0
23533,65501,26467,0,0,deny,66,66,0,1,0,1,0
23534,57734,445,0,0,drop,70,70,0,1,0,1,0
23535,57732,445,0,0,drop,70,70,0,1,0,1,0
23536,59136,50584,0,0,deny,66,66,0,1,0,1,0
23537,60875,50584,0,0,deny,66,66,0,1,0,1,0
23538,52754,445,0,0,drop,70,70,0,1,0,1,0
23539,53151,445,0,0,drop,66,66,0,1,0,1,0
23540,61736,50584,0,0,deny,66,66,0,1,0,1,0
23541,443,5920,0,0,deny,66,66,0,1,0,1,0
23542,42034,28189,0,0,deny,62,62,0,1,0,1,0
23543,12471,48817,0,0,deny,62,62,0,1,0,1,0
23544,45964,2225,0,0,deny,60,60,0,1,0,1,0
23545,53141,445,0,0,drop,66,66,0,1,0,1,0
23546,57720,445,0,0,drop,70,70,0,1,0,1,0
23547,51582,48817,0,0,deny,66,66,0,1,0,1,0
23548,46495,4607,0,0,deny,60,60,0,1,0,1,0
23549,26528,51221,0,0,deny,78,78,0,1,0,1,0
23550,10115,52700,0,0,deny,62,62,0,1,0,1,0
23551,8933,56205,0,0,deny,62,62,0,1,0,1,0
23552,60294,30188,0,0,deny,66,66,0,1,0,1,0
23553,52459,5555,0,0,deny,60,60,0,1,0,1,0
23554,53139,445,0,0,drop,66,66,0,1,0,1,0
23555,52741,445,0,0,drop,70,70,0,1,0,1,0
23556,59481,41182,0,0,deny,66,66,0,1,0,1,0
23557,1027,11392,0,0,deny,62,62,0,1,0,1,0
23558,59784,42246,0,0,deny,62,62,0,1,0,1,0
23559,58074,11392,0,0,deny,66,66,0,1,0,1,0
23560,51685,57470,0,0,deny,62,62,0,1,0,1,0
23561,52356,55442,0,0,deny,66,66,0,1,0,1,0
23562,52738,445,0,0,drop,70,70,0,1,0,1,0
23563,53132,445,0,0,drop,66,66,0,1,0,1,0
23564,9246,35440,0,0,deny,66,66,0,1,0,1,0
23565,443,20982,0,0,deny,97,97,0,1,0,1,0
23566,53123,445,0,0,drop,66,66,0,1,0,1,0
23567,62859,35440,0,0,deny,66,66,0,1,0,1,0
23568,53371,26467,0,0,deny,66,66,0,1,0,1,0
23569,14715,56205,0,0,deny,62,62,0,1,0,1,0
23570,30496,57470,0,0,deny,62,62,0,1,0,1,0
23571,59235,52700,0,0,deny,145,145,0,1,0,1,0
23572,52734,445,0,0,drop,70,70,0,1,0,1,0
23573,52732,445,0,0,drop,70,70,0,1,0,1,0
23574,44258,25,0,0,deny,74,74,0,1,0,1,0
23575,64756,11392,0,0,deny,62,62,0,1,0,1,0
23576,57711,445,0,0,drop,70,70,0,1,0,1,0
23577,57708,445,0,0,drop,70,70,0,1,0,1,0
23578,57709,445,0,0,drop,70,70,0,1,0,1,0
23579,52728,445,0,0,drop,70,70,0,1,0,1,0
23580,53113,445,0,0,drop,66,66,0,1,0,1,0
23581,53114,445,0,0,drop,66,66,0,1,0,1,0
23582,53108,445,0,0,drop,66,66,0,1,0,1,0
23583,53115,445,0,0,drop,66,66,0,1,0,1,0
23584,53112,445,0,0,drop,66,66,0,1,0,1,0
23585,53110,445,0,0,drop,66,66,0,1,0,1,0
23586,53111,445,0,0,drop,66,66,0,1,0,1,0
23587,53109,445,0,0,drop,66,66,0,1,0,1,0
23588,17009,53733,0,0,deny,66,66,0,1,0,1,0
23589,14459,11848,0,0,reset-both,148,148,0,1,0,1,0
23590,11464,37965,0,0,deny,62,62,0,1,0,1,0
23591,443,28417,0,0,deny,82,82,0,1,0,1,0
23592,26332,57470,0,0,deny,62,62,0,1,0,1,0
23593,52721,445,0,0,drop,70,70,0,1,0,1,0
23594,64940,36237,0,0,deny,62,62,0,1,0,1,0
23595,57706,445,0,0,drop,70,70,0,1,0,1,0
23596,57701,445,0,0,drop,70,70,0,1,0,1,0
23597,57694,445,0,0,drop,70,70,0,1,0,1,0
23598,52719,445,0,0,drop,70,70,0,1,0,1,0
23599,22587,30188,0,0,deny,66,66,0,1,0,1,0
23600,38645,51221,0,0,deny,62,62,0,1,0,1,0
23601,2923,57470,0,0,deny,66,66,0,1,0,1,0
23602,53096,445,0,0,drop,66,66,0,1,0,1,0
23603,53094,445,0,0,drop,66,66,0,1,0,1,0
23604,53093,445,0,0,drop,66,66,0,1,0,1,0
23605,1227,56205,0,0,deny,66,66,0,1,0,1,0
23606,6712,44818,0,0,deny,66,66,0,1,0,1,0
23607,3564,57470,0,0,deny,62,62,0,1,0,1,0
23608,52718,445,0,0,drop,70,70,0,1,0,1,0
23609,20057,44847,0,0,deny,62,62,0,1,0,1,0
23610,39824,51505,0,0,deny,62,62,0,1,0,1,0
23611,52717,445,0,0,drop,70,70,0,1,0,1,0
23612,52716,445,0,0,drop,70,70,0,1,0,1,0
23613,57691,445,0,0,drop,70,70,0,1,0,1,0
23614,4127,26467,0,0,deny,66,66,0,1,0,1,0
23615,52714,445,0,0,drop,70,70,0,1,0,1,0
23616,52710,445,0,0,drop,70,70,0,1,0,1,0
23617,43890,123,0,0,deny,234,234,0,1,0,1,0
23618,17315,11392,0,0,deny,62,62,0,1,0,1,0
23619,57689,445,0,0,drop,70,70,0,1,0,1,0
23620,57679,445,0,0,drop,70,70,0,1,0,1,0
23621,57680,445,0,0,drop,70,70,0,1,0,1,0
23622,57678,445,0,0,drop,70,70,0,1,0,1,0
23623,57441,57470,0,0,deny,66,66,0,1,0,1,0
23624,45941,23386,0,0,deny,60,60,0,1,0,1,0
23625,45941,23386,0,0,deny,60,60,0,1,0,1,0
23626,52698,445,0,0,drop,70,70,0,1,0,1,0
23627,52697,445,0,0,drop,70,70,0,1,0,1,0
23628,52693,445,0,0,drop,70,70,0,1,0,1,0
23629,60480,57470,0,0,deny,62,62,0,1,0,1,0
23630,52687,445,0,0,drop,70,70,0,1,0,1,0
23631,52688,445,0,0,drop,70,70,0,1,0,1,0
23632,56307,52700,0,0,deny,66,66,0,1,0,1,0
23633,52472,7302,0,0,deny,62,62,0,1,0,1,0
23634,61983,50432,0,0,deny,62,62,0,1,0,1,0
23635,46936,35440,0,0,deny,62,62,0,1,0,1,0
23636,53447,44847,0,0,deny,62,62,0,1,0,1,0
23637,7308,50584,0,0,deny,66,66,0,1,0,1,0
23638,38633,51221,0,0,deny,62,62,0,1,0,1,0
23639,58305,51180,0,0,deny,66,66,0,1,0,1,0
23640,12530,35440,0,0,deny,66,66,0,1,0,1,0
23641,57671,445,0,0,drop,70,70,0,1,0,1,0
23642,57669,445,0,0,drop,70,70,0,1,0,1,0
23643,57664,445,0,0,drop,70,70,0,1,0,1,0
23644,54140,43890,0,0,deny,62,62,0,1,0,1,0
23645,52676,445,0,0,drop,70,70,0,1,0,1,0
23646,50820,57470,0,0,deny,66,66,0,1,0,1,0
23647,1024,57470,0,0,deny,62,62,0,1,0,1,0
23648,50067,64147,0,0,deny,66,66,0,1,0,1,0
23649,31112,50584,0,0,deny,66,66,0,1,0,1,0
23650,60196,53,0,0,deny,88,88,0,1,0,1,0
23651,49842,7302,0,0,deny,66,66,0,1,0,1,0
23652,57478,7302,0,0,deny,66,66,0,1,0,1,0
23653,59378,50584,0,0,deny,66,66,0,1,0,1,0
23654,46587,57470,0,0,deny,62,62,0,1,0,1,0
23655,443,10010,0,0,deny,60,60,0,1,0,1,0
23656,3541,22114,0,0,deny,62,62,0,1,0,1,0
23657,61218,22114,0,0,deny,66,66,0,1,0,1,0
23658,44933,23,0,0,deny,60,60,0,1,0,1,0
23659,59701,44847,0,0,deny,62,62,0,1,0,1,0
23660,28668,8696,0,0,deny,60,60,0,1,0,1,0
23661,38976,46824,0,0,deny,62,62,0,1,0,1,0
23662,52671,445,0,0,drop,70,70,0,1,0,1,0
23663,53072,445,0,0,drop,66,66,0,1,0,1,0
23664,57662,445,0,0,drop,70,70,0,1,0,1,0
23665,57661,445,0,0,drop,70,70,0,1,0,1,0
23666,52662,445,0,0,drop,70,70,0,1,0,1,0
23667,52663,445,0,0,drop,70,70,0,1,0,1,0
23668,63547,37965,0,0,deny,66,66,0,1,0,1,0
23669,52658,445,0,0,drop,70,70,0,1,0,1,0
23670,52657,445,0,0,drop,70,70,0,1,0,1,0
23671,1026,30188,0,0,deny,146,146,0,1,0,1,0
23672,63314,57470,0,0,deny,66,66,0,1,0,1,0
23673,51900,48817,0,0,deny,146,146,0,1,0,1,0
23674,52655,445,0,0,drop,70,70,0,1,0,1,0
23675,53065,445,0,0,drop,66,66,0,1,0,1,0
23676,50878,53733,0,0,deny,66,66,0,1,0,1,0
23677,57060,50584,0,0,deny,62,62,0,1,0,1,0
23678,53064,445,0,0,drop,66,66,0,1,0,1,0
23679,56494,15503,0,0,deny,146,146,0,1,0,1,0
23680,57653,445,0,0,drop,70,70,0,1,0,1,0
23681,58468,57587,0,0,deny,66,66,0,1,0,1,0
23682,57645,445,0,0,drop,70,70,0,1,0,1,0
23683,57644,445,0,0,drop,70,70,0,1,0,1,0
23684,57639,445,0,0,drop,70,70,0,1,0,1,0
23685,53062,445,0,0,drop,66,66,0,1,0,1,0
23686,59940,50584,0,0,deny,62,62,0,1,0,1,0
23687,65060,35440,0,0,deny,62,62,0,1,0,1,0
23688,52649,445,0,0,drop,70,70,0,1,0,1,0
23689,9957,32480,0,0,deny,62,62,0,1,0,1,0
23690,53437,44847,0,0,deny,62,62,0,1,0,1,0
23691,8211,28793,0,0,deny,62,62,0,1,0,1,0
23692,57636,445,0,0,drop,70,70,0,1,0,1,0
23693,62804,37965,0,0,deny,62,62,0,1,0,1,0
23694,57633,445,0,0,drop,70,70,0,1,0,1,0
23695,57632,445,0,0,drop,70,70,0,1,0,1,0
23696,57629,445,0,0,drop,70,70,0,1,0,1,0
23697,53055,445,0,0,drop,66,66,0,1,0,1,0
23698,52642,445,0,0,drop,70,70,0,1,0,1,0
23699,1888,51505,0,0,deny,62,62,0,1,0,1,0
23700,60188,15503,0,0,deny,62,62,0,1,0,1,0
23701,52641,445,0,0,drop,70,70,0,1,0,1,0
23702,53047,445,0,0,drop,66,66,0,1,0,1,0
23703,53048,445,0,0,drop,66,66,0,1,0,1,0
23704,53046,445,0,0,drop,66,66,0,1,0,1,0
23705,63701,46824,0,0,deny,66,66,0,1,0,1,0
23706,53045,445,0,0,drop,66,66,0,1,0,1,0
23707,53043,445,0,0,drop,66,66,0,1,0,1,0
23708,53042,445,0,0,drop,66,66,0,1,0,1,0
23709,50084,26672,0,0,deny,62,62,0,1,0,1,0
23710,52635,445,0,0,drop,70,70,0,1,0,1,0
23711,23274,50584,0,0,deny,62,62,0,1,0,1,0
23712,52103,53733,0,0,deny,66,66,0,1,0,1,0
23713,54062,49813,0,0,deny,62,62,0,1,0,1,0
23714,52634,445,0,0,drop,70,70,0,1,0,1,0
23715,52447,43890,0,0,deny,66,66,0,1,0,1,0
23716,21733,56205,0,0,deny,66,66,0,1,0,1,0
23717,57628,445,0,0,drop,70,70,0,1,0,1,0
23718,57625,445,0,0,drop,70,70,0,1,0,1,0
23719,57621,445,0,0,drop,70,70,0,1,0,1,0
23720,53038,445,0,0,drop,66,66,0,1,0,1,0
23721,57620,445,0,0,drop,70,70,0,1,0,1,0
23722,13654,50584,0,0,deny,146,146,0,1,0,1,0
23723,53037,445,0,0,drop,66,66,0,1,0,1,0
23724,52630,445,0,0,drop,70,70,0,1,0,1,0
23725,59128,44847,0,0,deny,62,62,0,1,0,1,0
23726,53033,445,0,0,drop,66,66,0,1,0,1,0
23727,53035,445,0,0,drop,66,66,0,1,0,1,0
23728,53031,445,0,0,drop,66,66,0,1,0,1,0
23729,52629,445,0,0,drop,70,70,0,1,0,1,0
23730,58396,22114,0,0,deny,66,66,0,1,0,1,0
23731,63615,23,0,0,deny,60,60,0,1,0,1,0
23732,46275,64147,0,0,deny,62,62,0,1,0,1,0
23733,56119,46824,0,0,deny,62,62,0,1,0,1,0
23734,57614,445,0,0,drop,70,70,0,1,0,1,0
23735,29203,26467,0,0,deny,62,62,0,1,0,1,0
23736,54910,32480,0,0,deny,66,66,0,1,0,1,0
23737,57608,445,0,0,drop,70,70,0,1,0,1,0
23738,57604,445,0,0,drop,70,70,0,1,0,1,0
23739,65384,57470,0,0,deny,66,66,0,1,0,1,0
23740,54600,6881,0,0,deny,66,66,0,1,0,1,0
23741,52624,445,0,0,drop,70,70,0,1,0,1,0
23742,26528,51221,0,0,deny,78,78,0,1,0,1,0
23743,63183,64147,0,0,deny,66,66,0,1,0,1,0
23744,443,28417,0,0,deny,82,82,0,1,0,1,0
23745,6881,6881,0,0,deny,146,146,0,1,0,1,0
23746,53023,445,0,0,drop,66,66,0,1,0,1,0
23747,1534,54369,0,0,deny,66,66,0,1,0,1,0
23748,51999,37965,0,0,deny,62,62,0,1,0,1,0
23749,34489,35440,0,0,deny,62,62,0,1,0,1,0
23750,53013,445,0,0,drop,66,66,0,1,0,1,0
23751,33292,50584,0,0,deny,62,62,0,1,0,1,0
23752,57594,445,0,0,drop,70,70,0,1,0,1,0
23753,48430,22,0,0,deny,60,60,0,1,0,1,0
23754,62189,64147,0,0,deny,145,145,0,1,0,1,0
23755,52611,445,0,0,drop,70,70,0,1,0,1,0
23756,58305,18375,0,0,deny,66,66,0,1,0,1,0
23757,53010,445,0,0,drop,66,66,0,1,0,1,0
23758,61221,35440,0,0,deny,66,66,0,1,0,1,0
23759,52608,445,0,0,drop,70,70,0,1,0,1,0
23760,21420,44847,0,0,deny,66,66,0,1,0,1,0
23761,58703,50584,0,0,deny,66,66,0,1,0,1,0
23762,53004,445,0,0,drop,66,66,0,1,0,1,0
23763,53000,445,0,0,drop,66,66,0,1,0,1,0
23764,21892,15503,0,0,deny,62,62,0,1,0,1,0
23765,21145,11392,0,0,deny,62,62,0,1,0,1,0
23766,39895,26467,0,0,deny,62,62,0,1,0,1,0
23767,52604,445,0,0,drop,70,70,0,1,0,1,0
23768,52602,445,0,0,drop,70,70,0,1,0,1,0
23769,17320,14914,0,0,deny,148,148,0,1,0,1,0
23770,52600,445,0,0,drop,70,70,0,1,0,1,0
23771,62071,22114,0,0,deny,62,62,0,1,0,1,0
23772,56712,46824,0,0,deny,66,66,0,1,0,1,0
23773,60018,64147,0,0,deny,62,62,0,1,0,1,0
23774,57583,445,0,0,drop,70,70,0,1,0,1,0
23775,57581,445,0,0,drop,70,70,0,1,0,1,0
23776,52980,445,0,0,drop,66,66,0,1,0,1,0
23777,52986,445,0,0,drop,66,66,0,1,0,1,0
23778,52983,445,0,0,drop,66,66,0,1,0,1,0
23779,52981,445,0,0,drop,66,66,0,1,0,1,0
23780,52987,445,0,0,drop,66,66,0,1,0,1,0
23781,52988,445,0,0,drop,66,66,0,1,0,1,0
23782,52985,445,0,0,drop,66,66,0,1,0,1,0
23783,52984,445,0,0,drop,66,66,0,1,0,1,0
23784,53469,44847,0,0,deny,66,66,0,1,0,1,0
23785,10533,23,0,0,deny,60,60,0,1,0,1,0
23786,47962,16069,0,0,deny,62,62,0,1,0,1,0
23787,52593,445,0,0,drop,70,70,0,1,0,1,0
23788,52591,445,0,0,drop,70,70,0,1,0,1,0
23789,7905,48817,0,0,deny,146,146,0,1,0,1,0
23790,36906,50584,0,0,deny,62,62,0,1,0,1,0
23791,57579,445,0,0,drop,70,70,0,1,0,1,0
23792,57569,445,0,0,drop,70,70,0,1,0,1,0
23793,57566,445,0,0,drop,70,70,0,1,0,1,0
23794,52590,445,0,0,drop,70,70,0,1,0,1,0
23795,52589,445,0,0,drop,70,70,0,1,0,1,0
23796,52588,445,0,0,drop,70,70,0,1,0,1,0
23797,52968,445,0,0,drop,66,66,0,1,0,1,0
23798,52966,445,0,0,drop,66,66,0,1,0,1,0
23799,52965,445,0,0,drop,66,66,0,1,0,1,0
23800,52586,445,0,0,drop,70,70,0,1,0,1,0
23801,52583,445,0,0,drop,70,70,0,1,0,1,0
23802,62549,64147,0,0,deny,62,62,0,1,0,1,0
23803,58598,50584,0,0,deny,62,62,0,1,0,1,0
23804,443,28417,0,0,deny,82,82,0,1,0,1,0
23805,57562,445,0,0,drop,70,70,0,1,0,1,0
23806,50535,51505,0,0,deny,66,66,0,1,0,1,0
23807,62776,62413,0,0,deny,62,62,0,1,0,1,0
23808,32491,15503,0,0,deny,66,66,0,1,0,1,0
23809,49699,64147,0,0,deny,62,62,0,1,0,1,0
23810,17008,35440,0,0,deny,62,62,0,1,0,1,0
23811,54111,62609,0,0,deny,148,148,0,1,0,1,0
23812,64482,64147,0,0,deny,62,62,0,1,0,1,0
23813,57560,445,0,0,drop,70,70,0,1,0,1,0
23814,24411,12809,0,0,deny,60,60,0,1,0,1,0
23815,52570,445,0,0,drop,70,70,0,1,0,1,0
23816,52569,445,0,0,drop,70,70,0,1,0,1,0
23817,52565,445,0,0,drop,70,70,0,1,0,1,0
23818,57552,445,0,0,drop,70,70,0,1,0,1,0
23819,57550,445,0,0,drop,70,70,0,1,0,1,0
23820,57548,445,0,0,drop,70,70,0,1,0,1,0
23821,52559,445,0,0,drop,70,70,0,1,0,1,0
23822,52560,445,0,0,drop,70,70,0,1,0,1,0
23823,49664,37965,0,0,deny,66,66,0,1,0,1,0
23824,60196,53,0,0,deny,88,88,0,1,0,1,0
23825,55296,23718,0,0,deny,66,66,0,1,0,1,0
23826,12608,21247,0,0,deny,66,66,0,1,0,1,0
23827,57772,50584,0,0,deny,66,66,0,1,0,1,0
23828,29424,37807,0,0,deny,66,66,0,1,0,1,0
23829,60196,53,0,0,deny,88,88,0,1,0,1,0
23830,15274,81,0,0,deny,60,60,0,1,0,1,0
23831,58445,17500,0,0,deny,66,66,0,1,0,1,0
23832,31469,23,0,0,deny,60,60,0,1,0,1,0
23833,40971,1433,0,0,deny,60,60,0,1,0,1,0
23834,28668,8696,0,0,deny,60,60,0,1,0,1,0
23835,21833,22114,0,0,deny,62,62,0,1,0,1,0
23836,52548,445,0,0,drop,70,70,0,1,0,1,0
23837,37902,23718,0,0,deny,146,146,0,1,0,1,0
23838,57543,445,0,0,drop,70,70,0,1,0,1,0
23839,57540,445,0,0,drop,70,70,0,1,0,1,0
23840,57537,445,0,0,drop,70,70,0,1,0,1,0
23841,1176,64147,0,0,deny,62,62,0,1,0,1,0
23842,59592,37965,0,0,deny,62,62,0,1,0,1,0
23843,9412,7302,0,0,deny,66,66,0,1,0,1,0
23844,47910,7454,0,0,deny,60,60,0,1,0,1,0
23845,47910,7454,0,0,deny,60,60,0,1,0,1,0
23846,443,28417,0,0,deny,82,82,0,1,0,1,0
23847,63465,56205,0,0,deny,66,66,0,1,0,1,0
23848,42685,51180,0,0,deny,62,62,0,1,0,1,0
23849,18415,37965,0,0,deny,62,62,0,1,0,1,0
23850,52544,445,0,0,drop,70,70,0,1,0,1,0
23851,26921,37965,0,0,deny,62,62,0,1,0,1,0
23852,37597,50584,0,0,deny,66,66,0,1,0,1,0
23853,51617,21247,0,0,deny,66,66,0,1,0,1,0
23854,59918,44847,0,0,deny,66,66,0,1,0,1,0
23855,36656,64147,0,0,deny,62,62,0,1,0,1,0
23856,52944,445,0,0,drop,66,66,0,1,0,1,0
23857,54343,50584,0,0,deny,66,66,0,1,0,1,0
23858,57533,445,0,0,drop,70,70,0,1,0,1,0
23859,57534,445,0,0,drop,70,70,0,1,0,1,0
23860,80,54605,0,0,deny,66,66,0,1,0,1,0
23861,54471,36237,0,0,deny,66,66,0,1,0,1,0
23862,52533,445,0,0,drop,70,70,0,1,0,1,0
23863,52535,445,0,0,drop,70,70,0,1,0,1,0
23864,52532,445,0,0,drop,70,70,0,1,0,1,0
23865,52531,445,0,0,drop,70,70,0,1,0,1,0
23866,52527,445,0,0,drop,70,70,0,1,0,1,0
23867,1323,64147,0,0,deny,66,66,0,1,0,1,0
23868,443,28417,0,0,deny,82,82,0,1,0,1,0
23869,0,0,0,0,deny,70,70,0,1,0,1,0
23870,0,0,0,0,deny,182,182,0,1,0,1,0
23871,48087,16069,0,0,deny,62,62,0,1,0,1,0
23872,52940,445,0,0,drop,66,66,0,1,0,1,0
23873,45941,23388,0,0,deny,60,60,0,1,0,1,0
23874,52936,445,0,0,drop,66,66,0,1,0,1,0
23875,16059,22114,0,0,deny,62,62,0,1,0,1,0
23876,57523,445,0,0,drop,70,70,0,1,0,1,0
23877,57515,445,0,0,drop,70,70,0,1,0,1,0
23878,57514,445,0,0,drop,70,70,0,1,0,1,0
23879,57511,445,0,0,drop,70,70,0,1,0,1,0
23880,52522,445,0,0,drop,70,70,0,1,0,1,0
23881,52933,445,0,0,drop,66,66,0,1,0,1,0
23882,61315,48817,0,0,deny,62,62,0,1,0,1,0
23883,57508,445,0,0,drop,70,70,0,1,0,1,0
23884,52514,445,0,0,drop,70,70,0,1,0,1,0
23885,57283,64147,0,0,deny,66,66,0,1,0,1,0
23886,52511,445,0,0,drop,70,70,0,1,0,1,0
23887,57505,445,0,0,drop,70,70,0,1,0,1,0
23888,57504,445,0,0,drop,70,70,0,1,0,1,0
23889,57501,445,0,0,drop,70,70,0,1,0,1,0
23890,20378,23,0,0,deny,60,60,0,1,0,1,0
23891,52926,445,0,0,drop,66,66,0,1,0,1,0
23892,39359,15503,0,0,deny,74,74,0,1,0,1,0
23893,52920,445,0,0,drop,66,66,0,1,0,1,0
23894,52923,445,0,0,drop,66,66,0,1,0,1,0
23895,52919,445,0,0,drop,66,66,0,1,0,1,0
23896,64890,51180,0,0,deny,62,62,0,1,0,1,0
23897,52916,445,0,0,drop,66,66,0,1,0,1,0
23898,52917,445,0,0,drop,66,66,0,1,0,1,0
23899,52915,445,0,0,drop,66,66,0,1,0,1,0
23900,52508,445,0,0,drop,70,70,0,1,0,1,0
23901,31521,57470,0,0,deny,145,145,0,1,0,1,0
23902,52506,445,0,0,drop,70,70,0,1,0,1,0
23903,45908,33330,0,0,deny,60,60,0,1,0,1,0
23904,443,28417,0,0,deny,82,82,0,1,0,1,0
23905,52743,15503,0,0,deny,66,66,0,1,0,1,0
23906,30046,15503,0,0,deny,62,62,0,1,0,1,0
23907,61420,64097,0,0,deny,66,66,0,1,0,1,0
23908,11252,23,0,0,deny,60,60,0,1,0,1,0
23909,57498,445,0,0,drop,70,70,0,1,0,1,0
23910,57499,445,0,0,drop,70,70,0,1,0,1,0
23911,57496,445,0,0,drop,70,70,0,1,0,1,0
23912,52910,445,0,0,drop,66,66,0,1,0,1,0
23913,52502,445,0,0,drop,70,70,0,1,0,1,0
23914,57492,445,0,0,drop,70,70,0,1,0,1,0
23915,52909,445,0,0,drop,66,66,0,1,0,1,0
23916,49805,6881,0,0,deny,66,66,0,1,0,1,0
23917,34176,51505,0,0,deny,62,62,0,1,0,1,0
23918,46478,64147,0,0,deny,145,145,0,1,0,1,0
23919,51837,37965,0,0,deny,66,66,0,1,0,1,0
23920,58022,8800,0,0,deny,60,60,0,1,0,1,0
23921,52905,445,0,0,drop,66,66,0,1,0,1,0
23922,52907,445,0,0,drop,66,66,0,1,0,1,0
23923,44594,64147,0,0,deny,66,66,0,1,0,1,0
23924,11648,37965,0,0,deny,145,145,0,1,0,1,0
23925,52501,445,0,0,drop,70,70,0,1,0,1,0
23926,58338,3369,0,0,deny,60,60,0,1,0,1,0
23927,54575,11392,0,0,deny,66,66,0,1,0,1,0
23928,52903,445,0,0,drop,66,66,0,1,0,1,0
23929,42252,33303,0,0,deny,60,60,0,1,0,1,0
23930,28973,30188,0,0,deny,66,66,0,1,0,1,0
23931,57484,445,0,0,drop,70,70,0,1,0,1,0
23932,61345,21247,0,0,deny,66,66,0,1,0,1,0
23933,52496,445,0,0,drop,70,70,0,1,0,1,0
23934,29109,11392,0,0,deny,146,146,0,1,0,1,0
23935,57482,445,0,0,drop,70,70,0,1,0,1,0
23936,57477,445,0,0,drop,70,70,0,1,0,1,0
23937,28498,36237,0,0,deny,62,62,0,1,0,1,0
23938,443,56117,0,0,deny,97,97,0,1,0,1,0
23939,7222,57470,0,0,deny,62,62,0,1,0,1,0
23940,50788,48817,0,0,deny,62,62,0,1,0,1,0
23941,52895,445,0,0,drop,66,66,0,1,0,1,0
23942,11816,50584,0,0,deny,66,66,0,1,0,1,0
23943,52885,445,0,0,drop,66,66,0,1,0,1,0
23944,57466,445,0,0,drop,70,70,0,1,0,1,0
23945,52483,445,0,0,drop,70,70,0,1,0,1,0
23946,19570,50584,0,0,deny,62,62,0,1,0,1,0
23947,51693,22114,0,0,deny,62,62,0,1,0,1,0
23948,22583,9822,0,0,deny,62,62,0,1,0,1,0
23949,22724,9822,0,0,deny,66,66,0,1,0,1,0
23950,52480,445,0,0,drop,70,70,0,1,0,1,0
